epoch,train_loss_mean,val_loss,learning_rate,val_map50,val_map50_95,selection_metric,selection_value,is_best,elapsed_seconds,images_seen,images_trained,images_skipped
77,2.1328300000000002,2.18437,0.001,0.98827,0.78081,ultralytics_fitness,0.801556,false,412.073,320,320,0
78,2.1261,2.22691,0.001,0.98763,0.77003,ultralytics_fitness,0.7917900000000001,false,417.383,320,320,0
79,2.0984800000000003,2.20308,0.001,0.98772,0.77495,ultralytics_fitness,0.796227,false,422.593,320,320,0
80,2.12254,2.2133000000000003,0.001,0.98624,0.77316,ultralytics_fitness,0.7944680000000001,false,427.814,320,320,0
81,2.11031,2.23947,0.001,0.98812,0.76868,ultralytics_fitness,0.7906240000000001,false,433.011,320,320,0
82,2.12945,2.2531,0.001,0.98854,0.7708,ultralytics_fitness,0.792574,false,438.259,320,320,0
83,2.1291700000000002,2.18209,0.001,0.98846,0.7823,ultralytics_fitness,0.802916,false,443.447,320,320,0
84,2.11261,2.23239,0.001,0.98854,0.77103,ultralytics_fitness,0.792781,false,448.898,320,320,0
85,2.08682,2.1853800000000003,0.001,0.98801,0.78214,ultralytics_fitness,0.802727,false,454.163,320,320,0
86,2.0818399999999997,2.16976,0.001,0.98661,0.78433,ultralytics_fitness,0.804558,false,459.395,320,320,0
87,2.0636200000000002,2.17226,0.001,0.98754,0.78103,ultralytics_fitness,0.801681,false,464.834,320,320,0
88,2.08035,2.2039099999999996,0.001,0.98786,0.77164,ultralytics_fitness,0.793262,false,470.077,320,320,0
89,2.0848,2.18018,0.001,0.9876,0.77973,ultralytics_fitness,0.8005170000000001,false,475.281,320,320,0
90,2.05825,2.1825,0.001,0.98749,0.78516,ultralytics_fitness,0.8053929999999999,false,480.565,320,320,0
91,2.05354,2.19024,0.001,0.9871,0.77963,ultralytics_fitness,0.800377,false,486.124,320,320,0
92,2.02385,2.1738999999999997,0.001,0.98704,0.78287,ultralytics_fitness,0.803287,false,491.232,320,320,0
93,2.04035,2.1992599999999998,0.001,0.98817,0.78147,ultralytics_fitness,0.8021400000000001,false,496.529,320,320,0
94,2.0285,2.19937,0.001,0.98648,0.78052,ultralytics_fitness,0.8011159999999999,false,501.796,320,320,0
95,1.99763,2.20504,0.001,0.98732,0.78003,ultralytics_fitness,0.8007590000000001,false,506.968,320,320,0
96,2.05239,2.1938899999999997,0.001,0.98857,0.7815,ultralytics_fitness,0.802207,false,512.258,320,320,0
97,2.00146,2.1717899999999997,0.001,0.98792,0.78469,ultralytics_fitness,0.805013,false,517.6,320,320,0
98,2.01863,2.18156,0.001,0.98802,0.78458,ultralytics_fitness,0.804924,false,522.753,320,320,0
99,1.99462,2.26559,0.001,0.9884,0.76402,ultralytics_fitness,0.7864580000000001,false,527.996,320,320,0
100,2.0007,2.2027200000000002,0.001,0.98869,0.77768,ultralytics_fitness,0.7987810000000001,false,533.275,320,320,0
101,1.98495,2.24891,0.001,0.99013,0.77047,ultralytics_fitness,0.792436,false,538.395,320,320,0
102,1.96313,2.19009,0.001,0.98884,0.78286,ultralytics_fitness,0.803458,false,543.552,320,320,0
103,1.97647,2.2117199999999997,0.001,0.98848,0.77704,ultralytics_fitness,0.798184,false,548.68,320,320,0
104,1.9640900000000001,2.2374400000000003,0.001,0.98754,0.77046,ultralytics_fitness,0.7921680000000001,false,554.045,320,320,0
